date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:03:09	6414/6414	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202019%2022:42:52%20GMT	http://zeelquantify.in/Zeel/assets/images/features-icon-2.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/features-icon-2.png	(from http://zeelquantify.in/Zeel/)
15:03:10	5978/5978	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202019%2022:43:10%20GMT	http://zeelquantify.in/Zeel/assets/images/features-icon-3.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/features-icon-3.png	(from http://zeelquantify.in/Zeel/)
15:03:10	6172/6172	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202019%2022:47:18%20GMT	http://zeelquantify.in/Zeel/assets/images/about-icon-01.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/about-icon-01.png	(from http://zeelquantify.in/Zeel/)
15:03:11	6172/6172	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202019%2022:47:34%20GMT	http://zeelquantify.in/Zeel/assets/images/about-icon-02.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/about-icon-02.png	(from http://zeelquantify.in/Zeel/)
15:03:12	6172/6172	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202019%2022:47:50%20GMT	http://zeelquantify.in/Zeel/assets/images/about-icon-03.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/about-icon-03.png	(from http://zeelquantify.in/Zeel/)
15:03:13	51823/51823	---M--	200	added ('OK')	image/png	date:Tue,%2012%20Jul%202022%2023:19:30%20GMT	http://zeelquantify.in/Zeel/assets/images/logotrans.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/logotrans.png	(from http://zeelquantify.in/Zeel/)
15:03:36	164931/164931	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202019%2022:46:08%20GMT	http://zeelquantify.in/Zeel/assets/images/left-image.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/left-image.png	(from http://zeelquantify.in/Zeel/)
15:03:39	170173/170173	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Jul%202022%2000:38:06%20GMT	http://zeelquantify.in/Zeel/assets/images/return2.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/return2.png	(from http://zeelquantify.in/Zeel/)
15:03:41	32462/32462	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202019%2023:16:44%20GMT	http://zeelquantify.in/Zeel/assets/images/testimonial-author-1.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/testimonial-author-1.png	(from http://zeelquantify.in/Zeel/)
15:03:47	223793/223793	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Jul%202022%2000:37:56%20GMT	http://zeelquantify.in/Zeel/assets/images/return1.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/return1.png	(from http://zeelquantify.in/Zeel/)
15:03:53	83617/83617	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Jun%202019%2013:49:20%20GMT	http://zeelquantify.in/Zeel/assets/js/jquery-2.1.0.min.js	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/js/jquery-2.1.0.min.js	(from http://zeelquantify.in/Zeel/)
15:03:53	250971/250971	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Jul%202022%2000:38:56%20GMT	http://zeelquantify.in/Zeel/assets/images/states1.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/states1.png	(from http://zeelquantify.in/Zeel/)
15:03:54	4572/4572	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Jun%202019%2013:49:56%20GMT	http://zeelquantify.in/Zeel/assets/js/scrollreveal.min.js	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/js/scrollreveal.min.js	(from http://zeelquantify.in/Zeel/)
15:03:54	83672/83672	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Jun%202019%2013:49:30%20GMT	http://zeelquantify.in/Zeel/assets/js/popper.js	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/js/popper.js	(from http://zeelquantify.in/Zeel/)
15:03:55	1074/1074	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Jun%202019%2013:50:28%20GMT	http://zeelquantify.in/Zeel/assets/js/jquery.counterup.min.js	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/js/jquery.counterup.min.js	(from http://zeelquantify.in/Zeel/)
15:03:56	8051/8051	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Jun%202019%2013:50:18%20GMT	http://zeelquantify.in/Zeel/assets/js/waypoints.min.js	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/js/waypoints.min.js	(from http://zeelquantify.in/Zeel/)
15:03:56	58078/58078	---M--	200	added ('OK')	application/javascript	date:Mon,%2008%20Jul%202019%2019:12:00%20GMT	http://zeelquantify.in/Zeel/assets/js/bootstrap.min.js	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/js/bootstrap.min.js	(from http://zeelquantify.in/Zeel/)
15:03:57	6110/6110	---M--	200	added ('OK')	application/javascript	date:Sat,%2026%20Oct%202019%2016:29:52%20GMT	http://zeelquantify.in/Zeel/assets/js/custom.js	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/js/custom.js	(from http://zeelquantify.in/Zeel/)
15:03:58	19796/19796	---M--	200	added ('OK')	application/javascript	date:Fri,%2028%20Jun%202019%2013:50:40%20GMT	http://zeelquantify.in/Zeel/assets/js/imgfix.min.js	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/js/imgfix.min.js	(from http://zeelquantify.in/Zeel/)
15:04:06	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Apr%202015%2010:26:24%20GMT	http://zeelquantify.in/Zeel/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/fonts/fontawesome-webfont3e6e.eot	(from http://zeelquantify.in/Zeel/assets/css/font-awesome.css)
15:04:07	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2018%20Apr%202015%2010:26:24%20GMT	http://zeelquantify.in/Zeel/assets/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/fonts/fontawesome-webfontd41d.eot	(from http://zeelquantify.in/Zeel/assets/css/font-awesome.css)
15:04:07	56780/56780	---M--	200	added ('OK')	font/woff2	date:Sat,%2018%20Apr%202015%2010:26:24%20GMT	http://zeelquantify.in/Zeel/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/fonts/fontawesome-webfont3e6e.woff2	(from http://zeelquantify.in/Zeel/assets/css/font-awesome.css)
15:04:09	93440/93440	---M--	200	added ('OK')	application/javascript	date:Tue,%2023%20Jul%202019%2014:17:42%20GMT	http://zeelquantify.in/Zeel/assets/js/owl-carousel.js	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/js/owl-carousel.js	(from http://zeelquantify.in/Zeel/)
15:04:10	313398/313398	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2018%20Apr%202015%2010:26:24%20GMT	http://zeelquantify.in/Zeel/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/fonts/fontawesome-webfont3e6e.svg	(from http://zeelquantify.in/Zeel/assets/css/font-awesome.css)
15:04:19	36958/36958	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202019%2022:58:52%20GMT	http://zeelquantify.in/Zeel/assets/images/left-bg-decor.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/left-bg-decor.png	(from http://zeelquantify.in/Zeel/assets/css/templatemo-lava.css)
15:04:23	71508/71508	---M--	200	added ('OK')	font/woff	date:Sat,%2018%20Apr%202015%2010:26:24%20GMT	http://zeelquantify.in/Zeel/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/fonts/fontawesome-webfont3e6e.woff	(from http://zeelquantify.in/Zeel/assets/css/font-awesome.css)
15:04:23	25260/25260	---M--	200	added ('OK')	image/png	date:Mon,%2016%20Sep%202019%2023:16:14%20GMT	http://zeelquantify.in/Zeel/assets/images/right-bg-decor.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/right-bg-decor.png	(from http://zeelquantify.in/Zeel/assets/css/templatemo-lava.css)
15:04:24	583/583	---M-Z	-1	error ('Read%20error%20when%20decompressing')	text/html	date:Mon,%2005%20Jul%202021%2012:36:43%20GMT	http://zeelquantify.in/Zeel/assets/css/owl.video.play.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/css/owl.video.play.26.delayed	(from http://zeelquantify.in/Zeel/assets/css/owl-carousel.css)
15:04:29	122092/122092	---M--	200	added ('OK')	font/ttf	date:Sat,%2018%20Apr%202015%2010:26:24%20GMT	http://zeelquantify.in/Zeel/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/fonts/fontawesome-webfont3e6e.ttf	(from http://zeelquantify.in/Zeel/assets/css/font-awesome.css)
15:04:31	72438/72438	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Sep%202019%2020:41:20%20GMT	http://zeelquantify.in/Zeel/assets/images/footer-bg.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/footer-bg.png	(from http://zeelquantify.in/Zeel/assets/css/templatemo-lava.css)
15:04:44	455937/455937	---M--	200	added ('OK')	image/png	date:Sun,%2017%20Jul%202022%2006:21:08%20GMT	http://zeelquantify.in/Zeel/assets/images/banner-bg.png	C:/My%20Web%20Sites/ankitsir/zeelquantify.in/Zeel/assets/images/banner-bg.png	(from http://zeelquantify.in/Zeel/assets/css/templatemo-lava.css)
